f	type
1	z-e-n-g
1	l-e
1	ʔ-i-n
1	z-i-l
1	a-r-s
1	r-u-q'
1	q'-a
1	k-u-p
1	k-u-p'
1	č-i-n
1	h-a
1	l-a-w
1	k-ü-m-e-s
1	k-u-s
1	g-u-l
1	g-ü-z
1	g-i
1	ʁ-a-b
1	ǯ-a-ʁ
1	h-a-g
1	z-a-n
1	gʷ-a-r
1	č'-a-q'
1	s-e-ʔ
1	s̊-tː-u-s̊
1	r-e
1	l-a-q'
1	s-i-f
1	k-u-t
1	k-a-n
1	b-u-t
1	t-a-n-χ
1	z-i-m
1	m-u-g
1	g-a-p
1	š-a-l
1	l-i-s
1	l-i-χ
1	č'-u-r
1	q'ˤ-a-m
1	r-i-s̊
1	ʁ-u-l
1	r-i-t'
1	ǯ-i-l
1	c-a-l
1	u-n
1	c̊-'
1	m-u-r-c̊ː
1	p'-i-p'
1	d-e-s
1	t-e-g
1	ɣ-a-z
1	x-i-l
1	χ-a-m
1	ʁ-a-n
1	tː-a-χ
1	ʁʷ-a-ʔ
1	ʁʷ-a-r
1	t-a-w
1	kː-i-n
1	u-m
1	b-u-r
1	ʁˤ-i-n
1	r-a-m
1	χˤ-a-n
1	x-i
1	c̊-u-g
1	t'-i-l
1	č-ü-l
1	χ-u-l
1	k'ʷ-a-r
1	r-a-cː
1	p-e-l
1	r-a-qː-l
1	ʁˤ-a-ǯ
1	ʁˤ-u-r-ǯ
1	s-i-w
1	g-ü
1	χʷ-a-n
1	ʁ-a-r-ʒ
1	n-i-r
1	ʁˤ-a-r
1	h-ü-l
1	q'-i-r
1	š-tː-u
1	l-a-t
1	z-a-w
1	r-i-ʁ
1	w-a-z
1	χˤ-a-ǯ
1	q'-u-k
1	ʁ-u-m
1	χˤ-a
1	χˤ-a-l
1	š-u
1	r-u-š
1	k'-e
1	k'-e-l
1	š-i-d
1	t'-i-n
1	š-tː-u-n
1	k'-a-n-t'
1	č-i-g
1	m-a-r-x
1	j-i-f
1	r-u-č'
1	ž-a-n-g
1	m-e-r-kː
1	ǯ-i-f
1	a-m-s
1	k-a-f
1	m-e-r-s
1	x-a-x
1	q'ˤ-u-r
1	q'ˤ-l-i-n
1	k-u-m
1	r-u-qːˤ
1	a-kʷ
1	qˤ-u-n
1	m-i-k'
1	q'-u-b
1	k-a-r
1	x-a-d
1	c̊-u-l
1	q'ˤ-u-r-d
1	j-i-ʁ
1	č'-a-l
1	g-a-f
1	d-uˤ
1	ʔ-a
1	ʁ-u-d
1	g-a-n
1	k-i-r
1	ʔ-a-m
1	m-aˤ-ʔ
1	m-a-qʷ
1	d-i-χ
1	s-e-s
1	m-e-l
1	č-i-r
1	qʷ-a-n
1	n-i-w-k'
1	n-i-m-k'
1	u-r-q
1	r-a-ʁ
1	k'-a-k'
1	š-e-j-ʔ
1	m-u-t
1	č-i-r-kʷ
1	c-i
1	χ-pː-i
1	p-e
1	n-i-b
1	
