f	type
1	x-i-dʲ
1	d-ɨ-r
1	χ-a-lʲ
1	c-e
1	χ-i-r
1	c-a-g
1	q'ˤ-a-l-t'
1	ǯ-i-m
1	k-i
1	l-i-m
1	χ-a-j
1	č'-a-xʷ
1	χʷ-a
1	r-i
1	ɢ-a-b
1	k'-u-n
1	k'-u-m
1	p-a-ʁ
1	p-a-r-č
1	t'-o
1	p-i
1	a-s
1	k'-a-j
1	s-aˤ-h
1	b-ɨ-ǯ
1	k'-a-s
1	t-e-k
1	w-e
1	xː-a
1	χ-a-l
1	b-ɨ-r
1	q'-u-tʲ
1	m-u-ǯ
1	q'-o-w
1	s-e
1	b-e-t
1	z-e-m
1	b-i-l
1	m-ɨ-r
1	t-e-lʲ
1	r-a-l
1	r-o-c
1	k'-o-r
1	χ-i-w
1	χ-a-w
1	x-e-b
1	ǯ-i-lʲ
1	č'-i
1	ɢ-u-lʲ
1	x-o
1	xːʷ-a-r
1	q'-a-t'
1	q'ˤ-ɨ-h
1	č'-i-lʲ
1	q-u-r-kʲ
1	χː-a
1	kː-a
1	l-a-k
1	č-a-n
1	g-a-l
1	k'-e-j
1	q'ˤ-ɨ-t'
1	j-o
1	χːˤ-a
1	ɢ-ɨ
1	g-aˤ-m
1	č-o-l
1	m-a-c
1	ǯ-i-z
1	g-o-r
1	tː-a
1	ǯ-o-lʲ
1	r-a-j
1	j-a-q-l
1	j-ɨ-ʁˤ
1	g-u-c
1	n-a-j
1	g-o-t'ʲ
1	q'-u-lʲ
1	ɢ-u-j
1	g-o-lʲ
1	d-e-r
1	j-a-h
1	č'-oˤ
1	g-a-j
1	χˤ-a-w
1	r-e-ʁ
1	ɢ-u-m
1	t-o-z
1	m-i-q'ˤ
1	tː-a-r-ʁ
1	xʲ-a-n
1	t'ʲ-a-n-k'
1	gʲ-oː
1	ʁ-ɨː
1	j-i-z
1	r-a-w
1	z-i-b
1	m-ɨ-k
1	č-a-m
1	p-ɨ-k
1	χ-u-r-t
1	d-ɨ
1	r-ɨ-m
1	j-ɨ-qˤ
1	š-i-χ
1	a-qˤ
1	m-ɨ-c
1	s-e-nʲ
1	xː-a-n
1	ɢˤ-ɨ-l
1	q'ˤ-ɨ
1	d-i-m
1	j-ɨ-ʁ
1	χˤ-a-m
1	d-o
1	w-a-b
1	k-u-b
1	m-aˤ-ʔ
1	s-e-sʲ
1	q'-ɨ-nʲ
1	m-ɨ-k'
1	nʲ-a-k'
1	q'ˤ-a-č'
1	s-i-w
1	g-u-l
1	w-ɨ-lʲ
1	
