f	type
1	h-a-r
1	qː-u-j
1	n-i-c'
1	r-u-χ
1	b-u-q
1	h-ü-l
1	q'-i-r
1	x-i
1	tː-i-n
1	i-c
1	z-a-w
1	w-a-z
1	χˤ-a-d
1	qː-u-m
1	š-i-m
1	b-a-ʕ
1	l-u-r-z
1	ʁʷ-a-n
1	qː-u-tː
1	t'-i-n-k'
1	č-i-g
1	ʁ-a-l
1	m-a-r-f
1	i-b-xʲ
1	r-u-c'
1	g-a-n
1	d-r-i-ǯ
1	m-i-r-kː
1	a-m
1	s-a-r
1	d-i-f
1	χ-u-r-t
1	m-u-r-s
1	w-u-n
1	k-u-m
1	r-u-qːˤ
1	e-kʲʷ
1	d-e-qˤ
1	l-a-k
1	i-s
1	kʷ-a-r
1	ʁˤ-u-l
1	c-u-l
1	q'ˤ-u-r-d
1	ü-xʲ
1	h-i
1	ʜ-a-n
1	č'-a-l
1	g-a-f
1	k'-u-l
1	ʔ-a-m
1	d-a-l
1	m-a-ʡ
1	u-n
1	χˤ-u-j
1	q-u-n
1	e-n-k'ʲ
1	l-u-d
1	k'-a-k'
1	š-e-j-ʔ
1	u-s
1	č-a-r-kːʷ
1	i-l
1	χ-u-m
1	
