f	type
1	č-uˤ-m-k
1	z-e-n
1	z-i-lʲ
1	n-u-k'
1	m-i-s
1	xː-a
1	ɢ-u-r
1	š-ɨ-n
1	o-s
1	ɣ-a
1	d-ɨ-r
1	c-ä
1	χ-i-r
1	s-a-g
1	q'ˤ-a-l-t'
1	ǯ-e
1	ǯ-i-m
1	k-i
1	l-i-m
1	χ-a-j
1	č'-a-x
1	r-i
1	ɢ-a-b
1	p-a-ʁ
1	χ-ɨ-t'
1	p-a-r-č
1	t'-o
1	p-i
1	a-s
1	f-a
1	s-aˤ-h
1	b-i-ž
1	k'-a-s
1	v-a-ʁ
1	t-e-k
1	w-e
1	xːʷ-a
1	q'-u-tʲ
1	m-u-ž
1	q'-o-w
1	č'-e-m
1	m-ɨ-r
1	t-e-lʲ
1	s-u-r
1	r-a-l
1	r-o-c
1	χ-i-w
1	χ-a-w
1	x-e-b
1	ǯ-i-lʲ
1	ʁ-u-lʲ
1	w-ɨ-t
1	d-i
1	č'-i-lʲ
1	q'-a-t'
1	q-u
1	r-o-k
1	χː-a
1	k-u-k
1	lʲ-a-k
1	q'ˤ-ɨ-t'
1	j-o
1	χːˤ-a
1	n-a-w
1	gʲ-a-m
1	n-o-kʲ
1	ǯ-i-z
1	s-e-h
1	r-a-t
1	tː-a
1	ǯʷ-ä-l
1	t'-i
1	j-ɨ-q-l
1	j-ɨ-ʁˤ
1	n-a-j
1	z-a-j
1	g-o-t'ʲ
1	k-u-h
1	ɢ-u-j
1	g-o
1	g-o-lʲ
1	q'-u-l
1	d-e-r
1	č'-oˤ
1	g-a-j
1	l-a-χ
1	χˤ-a-w
1	w-i
1	r-i-ʁ
1	ɢ-u-m
1	t-o-z
1	m-i-q'ˤ
1	tː-a-r-ʁ
1	t'-i-r
1	xʲ-a-n
1	t'ʲ-a-n-k'
1	č-i-j
1	ʁ-u-j
1	j-i-z
1	r-a-w
1	z-i-b
1	m-ɨ-k
1	č-aˤ-m
1	p-u-k
1	χ-u-r-t
1	j-i-l
1	r-ɨ-m
1	j-ɨ-qˤ
1	š-i-ʁ
1	a-qˤ
1	l-ä-k
1	s-e-nʲ
1	xː-a-n
1	ʁˤ-ɨ-l
1	c-ɨ
1	w-ɨ-lʲ
1	d-i-m
1	j-ɨ-ʁ
1	χˤ-a-m
1	d-ɨ-nʲ
1	d-o
1	w-a-b
1	k-u-b
1	m-aˤ-ʔ
1	ʁ-ɨ-lʲ
1	s-ä-s
1	q'-ɨ-nʲ
1	m-ɨ-k'
1	nʲ-a-k'
1	p-a-q
1	q'ˤ-a-č'
1	r-a-ʁ
1	s-i-w
1	q'-a-n
1	v-ɨ
1	ɣ-ɨ-l
1	
